IDENTIFIKATOR_KLIJENTA,DOB,VRSTA_ZAPOSLENJA,CLV_SCORE,CHURN_RISK,FUTURE_POTENTIAL,PRIORITY_SCORE,SEGMENT,PREPORUCENA_AKCIJA,aktivnih_proizvoda,has_kredit,tenure_years,days_since_txn,prigovori_6m
ZE4C1JC582TV,56,ZAPOSLEN,13.669327823663748,48.24763157477738,50.0,36.58331736819326,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.520547945205479,10.0,0.0
GVA70GEO627B,27,OSTALO,39.516490703541066,20.0,59.0,36.58077174623937,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,9.054794520547945,159.0,0.0
5JPBVUO5E1JG,67,UMIROVLJENIK,41.39545499022141,29.578473099134293,21.0,36.56979848623121,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,17.6,8.0,0.0
2S4MCLJO5IOV,79,UMIROVLJENIK,53.77409814829206,18.73729492375322,21.0,36.56585232140351,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,27.10958904109589,0.0,0.0
1RJDAASKI0HA,54,ZAPOSLEN,20.14318166663344,40.0,54.0,36.5501135833217,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,17.175342465753424,526.0,0.0
0716I97QA2J6,61,ZAPOSLEN,15.37473742235506,46.666666666666664,50.0,36.54782476449094,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,18.583561643835615,30.0,0.0
MH8C2X0H2RW1,51,ZAPOSLEN,37.63336677407182,14.669488802960693,50.0,36.53947389210941,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,25.6,2.0,0.0
B8NVYTT0ZQB1,77,UMIROVLJENIK,55.614039610856054,20.496112792638847,15.5,36.53835898085516,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,0.0,18.835616438356166,8.0,0.0
4I604V5567S4,64,UMIROVLJENIK,78.75856347408065,0.22222222222222224,15.5,36.529386104817114,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,26.424657534246574,1.0,0.0
RR6ZUOWBVFZR,69,UMIROVLJENIK,69.48275776325445,9.577966224130662,13.5,36.52515170679132,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,10.506849315068493,0.0,0.0
SKQNC8FURR0N,66,ZAPOSLEN,10.441655527371735,50.888888888888886,50.0,36.51013499013566,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,49.0,0.0
1P67A8QEKEO0,71,UMIROVLJENIK,61.944962850965126,16.116164906726564,13.5,36.50220296052842,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,20.70958904109589,12.0,0.0
FITH01MJXGXI,59,OSTALO,49.382724789091384,16.13131313131313,31.0,36.486478928707236,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,25.268493150684932,1.0,0.0
74UHKNVATFVR,10,OSTALO,22.78153680170218,40.0,50.0,36.473537880595764,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,10.597260273972603,104.0,0.0
B4L51I8OXIK8,45,ZAPOSLEN,5.645994692036566,48.66666666666667,60.0,36.44276480887947,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,3.1041095890410957,39.0,0.0
OUKYOK45HQFG,90,OSTALO,36.133597410988216,30.09381107642533,27.0,36.434283524416,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,1.0,0.0,7.098630136986301,23.0,0.0
YRZF88H7QLF3,57,ZAPOSLEN,66.90686882641478,0.0,32.0,36.41740408924517,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,13.0,0.0,28.78904109589041,0.0,0.0
J5IOBLKYTTKR,72,UMIROVLJENIK,63.93705772028691,14.142940888515536,13.5,36.410146557506636,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,0.0,27.778082191780822,0.0,0.0
C26UZ1620C1P,71,UMIROVLJENIK,50.61977230322085,25.777359108221212,13.5,36.40286394941578,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,18.863013698630137,1.0,0.0
I1BC1FBMR8B2,63,ZAPOSLEN,48.917037540181234,0.0,57.0,36.370963139063434,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,26.53972602739726,0.0,0.0
O9A0W4YSHD98,50,ZAPOSLEN,57.19927454542649,0.8255019535688374,44.0,36.34994687232681,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,10.567123287671233,0.0,0.0
KDAO1AFAHJRQ,52,POLJOPRIVREDNIK,55.73046353068111,7.735280452255408,35.0,36.34977441664055,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,26.553424657534247,1.0,0.0
ARN5U42CHQK9,57,UMIROVLJENIK,77.05035226875107,0.0,17.5,36.342623294062875,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,10.2,0.0,0.0
4UBU1JDDZOX4,38,ZAPOSLEN,4.706234960832033,46.666666666666664,64.0,36.31384890295788,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,1.8520547945205479,30.0,0.0
QED3EG3EIA25,59,ZAPOSLEN,49.69278375214551,22.81768697215155,39.0,36.26954910211155,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,6.16986301369863,0.0,0.0
DLKGXWF3LTN3,84,UMIROVLJENIK,48.999456206118204,26.86089147929701,13.5,36.26916626386017,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,29.98904109589041,7.0,0.0
X2307FXN1IFA,57,ZAPOSLEN,50.64941918400212,5.058479532163744,46.0,36.250688527266234,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,10.213698630136987,5.0,0.0
1X4OZ99Y709O,53,ZAPOSLEN,63.24627351412572,0.888888888888889,35.0,36.241751285499554,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,29.353424657534248,4.0,0.0
LTVE6YBGV1AS,65,UMIROVLJENIK,77.15846495789907,0.888888888888889,15.5,36.236018290820226,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,26.736986301369864,4.0,0.0
BK8F2RXOV8T4,62,NEZAPOSLEN,48.065399643287385,22.88888888888889,21.0,36.22844543070614,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,29.323287671232876,13.0,0.0
9KZ0X7CETGFG,18,ZAPOSLEN,39.6796936096441,0.22222222222222224,69.0,36.22678165226432,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,10.145205479452056,1.0,0.0
G6NBEA36J49F,70,UMIROVLJENIK,78.10805513653585,0.0,15.5,36.21281929778755,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,18.75068493150685,0.0,0.0
BIU53Y6HQ22F,49,ZAPOSLEN,54.847294242213614,11.227900827499422,50.0,36.18771331577453,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,1.0,10.219178082191782,8.0,0.0
1HLPQ3A3375L,66,UMIROVLJENIK,71.63160752754354,6.8528360173823035,13.5,36.18719704159316,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,1.0,10.413698630136986,7.0,0.0
QR66V691MWW1,87,OSTALO,47.29332852541698,19.709851211234707,27.0,36.18660546838983,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,30.07123287671233,0.0,0.0
2IQP02YU70CP,54,ZAPOSLEN,11.210219025406243,40.0,65.0,36.17357665889219,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.621917808219179,145.0,0.0
RALYTM4FO5IB,59,ZAPOSLEN,21.90670085561878,40.0,50.0,36.167345299466575,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,13.873972602739727,316.0,0.0
C0RV5JBSNDT3,58,UMIROVLJENIK,41.38544490198559,32.00503865867431,15.5,36.16192117916468,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,26.364383561643837,10.0,0.0
RUUHGYFYMLOS,33,ZAPOSLEN,13.85866707508456,35.77777777777778,68.0,36.16164458739071,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,9.005479452054795,71.0,0.0
U8UOJX8M7C43,72,UMIROVLJENIK,76.918712033568,0.888888888888889,15.5,36.15210476730435,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,11.0,1.0,26.410958904109588,4.0,0.0
WN3GSKCRDM4D,58,ZAPOSLEN,8.084215208638565,49.55555555555556,54.0,36.151697545245725,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,9.534246575342467,43.0,0.0
3X24TGGANN9V,51,ZAPOSLEN,10.06274012858455,47.77777777777778,54.0,36.13307015611571,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,9.073972602739726,35.0,0.0
A124FSBC58C5,46,ZAPOSLEN,55.823943182843635,0.22222222222222224,46.0,36.12726900288416,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,14.895890410958904,1.0,0.0
W23M2KSSZECY,75,UMIROVLJENIK,66.60073977578458,9.827330428828226,15.5,36.11619109305589,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,0.0,30.07123287671233,2.0,0.0
1BR6SFEG0OT1,16,OSTALO,36.79054951045356,11.197611050866517,55.0,36.10573674900535,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.53972602739726,8.0,0.0
JRDH25W8FDD6,38,NEZAPOSLEN,53.56230361134914,0.888888888888889,48.0,36.10236181952775,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,9.567123287671233,4.0,0.0
AL494QFRU861,67,UMIROVLJENIK,53.02774323724712,22.916119667120064,13.5,36.10115799988452,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,18.356164383561644,8.0,0.0
HR4VFEOY1A91,62,ZAPOSLEN,12.307623772016584,48.22222222222222,50.0,36.0965572090947,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,24.301369863013697,37.0,0.0
PJTPEO3F13P5,65,UMIROVLJENIK,79.19204539157553,0.0,13.5,36.09221588705144,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,26.86849315068493,0.0,0.0
2RDYY4QB1P8W,72,UMIROVLJENIK,66.08806258025403,11.465652073182296,13.5,36.09208273236183,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,27.827397260273973,2.0,0.0
X3D2VP3KXYQK,68,ZAPOSLEN,24.545652827461936,40.0,46.0,36.09097848961168,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,26.583561643835615,127.0,0.0
WNYJ68QDD45E,61,ZAPOSLEN,61.55567832769286,4.487179487179488,31.0,36.08935920956429,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,0.0,29.956164383561642,0.0,0.0
QPBIXUYH4FYZ,57,UMIROVLJENIK,76.3050134634374,0.0,17.5,36.08175471220309,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,17.660273972602738,0.0,0.0
45EGMSO6B9TV,55,UMIROVLJENIK,75.78056811133358,0.4444444444444445,17.5,36.075976616744526,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,17.5972602739726,2.0,0.0
J697PYD7B4V7,38,ZAPOSLEN,39.694792744267765,0.4444444444444445,68.0,36.070955238271495,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,13.87945205479452,2.0,0.0
STWO23TTRR19,77,UMIROVLJENIK,75.61979955287627,1.7847222222222223,15.5,36.05581873239558,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,0.0,26.583561643835615,1.0,0.0
NZKVBERD4FCN,18,OSTALO,26.38821459452933,35.77777777777778,50.0,36.04698621919638,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,1.9753424657534246,71.0,0.0
EO28DOGNX8L1,81,UMIROVLJENIK,46.15777577907595,40.0,15.5,36.030221522676584,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,24.063013698630137,357.0,0.0
Q9I5R6V99AOF,29,STUDENT                         ,33.8222444818662,24.824740516291342,57.0,36.017681775169706,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,8.0,0.0,16.567123287671233,1.0,0.0
XZTT7TX88TJX,54,ZAPOSLEN,50.0147944763028,0.0,54.0,36.00517806670598,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,29.397260273972602,0.0,0.0
8I9Q13S7PYI5,44,ZAPOSLEN,46.91341409965459,20.20439712261228,46.0,36.00145378392402,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,1.0,9.553424657534247,0.0,0.0
M0QOFPEH4JVT,52,ZAPOSLEN,36.91337860103406,13.94009988502683,50.0,35.995722464372655,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,27.827397260273973,5.0,0.0
GDAJR55W3NWG,59,ZAPOSLEN,39.29552461926563,36.22222222222222,31.0,35.99232250563186,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,10.501369863013698,73.0,0.0
5HWKQ38XXINQ,86,OSTALO,38.53582257853367,28.12462146099066,25.0,35.98738648688305,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,26.583561643835615,10.0,0.0
Y4QJNVUBPYNX,26,ZAPOSLEN,32.7667051004175,18.08865332673387,69.0,35.95380811583967,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,10.547945205479452,1.0,0.0
YYAHXNFAID6K,73,UMIROVLJENIK,48.180263776560466,26.78914187055838,13.5,35.95374907001951,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,13.441095890410958,5.0,0.0
LEXLM1NFHZKF,73,UMIROVLJENIK,76.23440053928908,0.888888888888889,15.5,35.91259574430673,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,11.0,0.0,35.06849315068493,4.0,0.0
ND0ZBM2JXCBP,67,UMIROVLJENIK,53.075593468155986,22.393686004665355,13.5,35.90893211572074,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,0.0,10.449315068493151,1.0,0.0
FHL557KW71GE,57,UMIROVLJENIK,40.35571197336565,32.27099746888411,15.5,35.90789817823162,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,27.827397260273973,0.0,0.0
MN8EWOU1GPRB,62,UMIROVLJENIK,50.892974820202966,23.042184977835078,15.5,35.90441517820507,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,13.936986301369863,2.0,0.0
00J3RILV5U6Z,74,NEZAPOSLEN,6.208079063778389,68.66666666666667,25.0,35.88949433898911,UPOZORI,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.3205479452054796,39.0,0.0
CBODNAPOUCPX,65,UMIROVLJENIK,77.17579988596417,0.0,15.5,35.88652996008746,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,1.0,25.50958904109589,0.0,0.0
HDTTR60T2U5W,68,ZAPOSLEN,58.049664540295154,9.4966396231306,27.0,35.866038438355545,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,0.0,26.52054794520548,6.0,0.0
KWOOWLGPCGPE,71,UMIROVLJENIK,76.57876416731494,0.4444444444444445,15.5,35.85534523633801,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,8.0,1.0,20.649315068493152,2.0,0.0
I8K2OLUYKQGI,69,ZAPOSLEN,10.59519207643229,49.111111111111114,50.0,35.85276167119575,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,41.0,0.0
ZIDCXHILTAZA,36,ZAPOSLEN,14.6686656621826,36.75959107889851,64.0,35.83786941332332,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,2.9726027397260273,14.0,0.0
37SGZ2WUFRV7,60,ZAPOSLEN,3.8711993769365227,52.44444444444444,54.0,35.832697559705565,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,0.6712328767123288,56.0,0.0
EKYQGNXKDLYT,48,ZAPOSLEN,66.50471830327946,0.13777296009135132,50.0,35.83176059018435,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,1.0,19.073972602739726,0.0,0.0
5D72PEHEDENM,75,UMIROVLJENIK,9.922648530514651,72.44444444444444,13.5,35.82570476345791,SPASI,📞  Potrebna intervencija bankara,1.0,0.0,17.846575342465755,56.0,0.0
BC9WVNHLV12O,50,ZAPOSLEN,36.61153022253489,20.0,60.0,35.81403557788721,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,11.578082191780823,159.0,0.0
BUHQHA6Z7C8X,70,UMIROVLJENIK,36.545828272446975,49.087205519226366,13.5,35.800922103046986,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,2.4383561643835616,26.0,0.0
E5MMU04YJJSM,29,ZAPOSLEN,46.45426515930114,5.722222222222221,69.0,35.79788169464429,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,10.547945205479452,7.0,0.0
ODNJQHGFTEVH,74,UMIROVLJENIK,11.434591465496366,69.77777777777777,15.5,35.78821812403484,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,10.257534246575343,44.0,0.0
JY6O1P7LNJYT,68,UMIROVLJENIK,73.09729352732178,3.260869565217392,15.5,35.76340056064958,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,1.0,10.145205479452056,0.0,0.0
47D42K7BPVI3,58,OSTALO,12.113224471699302,47.55555555555556,50.0,35.76185078731697,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,34.0,0.0
Z34X12X9LJ36,29,ZAPOSLEN,7.155067623035475,40.0,69.0,35.75427366806242,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,10.506849315068493,180.0,0.0
DWY9XKEMOLNE,29,ZAPOSLEN,17.143157562493787,40.0,55.0,35.750105146872826,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,29.375342465753423,624.0,0.0
HIPS93EOVSUG,39,OSTALO,20.71435504189417,40.0,50.0,35.750024264662954,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,3.0,0.0,30.753424657534246,180.0,0.0
YPZM2IK9BQP0,25,ZAPOSLEN,7.13458357129325,40.0,69.0,35.74710424995264,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,10.443835616438356,180.0,0.0
U8IAUBOZXJTN,64,UMIROVLJENIK,47.32147204833701,25.729722795605262,15.5,35.729404335160055,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,17.397260273972602,8.0,0.0
J6EZRU0XEKXY,78,UMIROVLJENIK,52.460537568072894,17.792344044658655,21.0,35.728125766688976,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,26.564383561643837,8.0,0.0
Q6GBMGJ4RV7N,11,OSTALO,17.054673658682475,40.0,55.0,35.71913578053886,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,10.205479452054794,104.0,0.0
Z2NHNP5JZM3D,57,ZAPOSLEN,14.064995268173025,43.09605368746938,54.0,35.66116981884831,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,19.065753424657533,10.0,0.0
GO73KARK2L62,31,ZAPOSLEN,30.460151359431933,20.0,68.0,35.66105297580118,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,3.4438356164383563,157.0,0.0
UL5Q3F6IJLAS,19,ZAPOSLEN,36.02332699746993,2.0,69.0,35.65816444911447,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,10.145205479452056,9.0,0.0
9BIWA7F2F95C,49,NEZAPOSLEN,35.798374287582924,38.44444444444444,31.0,35.6572087784318,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,0.2465753424657534,83.0,0.0
F2PNM6ZA5R11,61,UMIROVLJENIK,37.306248389020965,35.50945699045836,13.5,35.63596973234068,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,0.0,18.786301369863015,0.0,0.0
147SHHKMFRD8,38,ZAPOSLEN,10.474613919203149,48.66666666666667,50.0,35.632781538387775,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,39.0,0.0
PV4MH0DFHUX8,55,ZAPOSLEN,37.51237970662431,20.0,58.0,35.629332897318506,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,4.0,0.0,24.123287671232877,112.0,0.0
HFHKXLRIQUY0,63,UMIROVLJENIK,71.13790206721865,4.632634371430182,15.5,35.6263194720986,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,1.0,26.523287671232875,7.0,0.0
U3RVD4LZ7H9I,48,POLJOPRIVREDNIK,11.335174585212076,52.888888888888886,42.0,35.622866660379785,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,21.12876712328767,58.0,0.0
WCJ3ZEK39COJ,39,ZAPOSLEN,22.92488087452116,17.11111111111111,83.0,35.61815275052685,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,2.293150684931507,77.0,0.0
Q4DIZZL7GU8C,59,ZAPOSLEN,10.176905115688086,48.888888888888886,50.0,35.617472346046384,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,13.32054794520548,40.0,0.0
X0MOEH0COZ5I,59,UMIROVLJENIK,42.39704265671205,30.371527261979303,14.5,35.612575834640936,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,18.794520547945204,10.0,0.0
QTW6OOSWNZDX,53,ZAPOSLEN,10.387327210011845,48.66666666666667,50.0,35.60223119017081,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,39.0,0.0
7RTO97303VVH,76,UMIROVLJENIK,9.537501494606555,72.22222222222223,13.5,35.60201441200119,SPASI,📞  Potrebna intervencija bankara,1.0,0.0,17.493150684931507,55.0,0.0
UF2RH1NSW52J,45,ZAPOSLEN,35.99451088814035,20.0,60.0,35.59807881084912,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,7.0,0.0,14.493150684931507,179.0,0.0
SSA22JAI05I4,62,ZAPOSLEN,52.7843708959946,1.5555555555555556,46.0,35.59675203582033,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,15.92876712328767,7.0,0.0
XQ2AFZP3GJN8,84,UMIROVLJENIK,58.18622225392764,15.886248325695432,15.5,35.59467711915285,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,0.0,26.476712328767125,7.0,0.0
5677UHHKWWQI,75,UMIROVLJENIK,72.33766233766234,4.706284932439588,13.5,35.575695791157656,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,27.8,0.0,0.0
8EU154XGFD3N,52,ZAPOSLEN,22.939080510359915,40.0,46.0,35.52867817862597,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,2.0,0.0,2.334246575342466,165.0,0.0
9IN3ZRK7QP66,76,UMIROVLJENIK,11.422356732306351,69.11111111111111,15.5,35.517269300751664,SPASI,📞  Potrebna intervencija bankara,2.0,0.0,12.131506849315068,41.0,0.0
JFI93DIP0J47,43,UMIROVLJENIK,60.68022413424985,8.781100327085333,23.0,35.50051857782158,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,0.0,21.86027397260274,0.0,0.0
ZDZZLD3CKUAJ,62,ZAPOSLEN,51.555020850794435,2.3884338717192106,46.0,35.499630846465735,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,5.0,0.0,18.424657534246574,5.0,0.0
RYDRDHTDKHXC,76,UMIROVLJENIK,70.30011529683522,4.999999999999999,15.5,35.48004035389232,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,0.0,19.0986301369863,0.0,0.0
A69HQ03AT1Z3,80,UMIROVLJENIK,49.784687421119386,22.925781913822807,15.5,35.469953362920904,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,0.0,13.884931506849314,13.0,0.0
S9YJNESEIAWQ,34,ZAPOSLEN,7.031217758469484,40.0,68.0,35.46092621546432,RAZVIJAJ,📱  Automatska nagrada putem aplikacije,1.0,0.0,10.145205479452056,180.0,0.0
NWTUCGMLWPLE,78,UMIROVLJENIK,50.23561047843198,19.06069802093051,21.0,35.456742875823394,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,4.0,0.0,29.745205479452054,1.0,0.0
CISIEJQRAR2J,76,UMIROVLJENIK,61.88104760344028,12.303913400916695,15.5,35.45493202157077,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,10.0,0.0,30.07123287671233,8.0,0.0
TPZX0O4I8HEH,79,UMIROVLJENIK,69.93882217395884,1.777777777777778,21.0,35.439698871996704,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,7.0,0.0,29.81917808219178,8.0,0.0
5SWFZ9SQ1KMW,64,UMIROVLJENIK,77.3063081965092,0.0,13.5,35.43220786877822,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,9.0,1.0,21.115068493150684,0.0,0.0
2VEATB1VV4KD,52,UMIROVLJENIK,37.305955292473094,45.0,17.5,35.43208435236558,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,3.0,1.0,18.654794520547945,56.0,0.0
W04MCR1JGYGA,60,ZAPOSLEN,10.689628864608308,50.44444444444444,46.0,35.41914788039068,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,1.0,0.0,19.972602739726028,47.0,0.0
CNMD01D4N58T,61,UMIROVLJENIK,51.92499869292925,22.164806230883237,13.5,35.414672034878535,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,2.0,0.0,27.827397260273973,0.0,0.0
M2TQMT6T75XU,77,UMIROVLJENIK,45.77154780045163,40.0,13.5,35.39504173015807,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,5.0,0.0,20.923287671232877,105.0,0.0
PY1GHRGV9R9L,72,UMIROVLJENIK,72.43234482873227,4.166666666666666,13.5,35.39298735672296,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,19.715068493150685,0.0,0.0
UBJOJVRH2WT2,36,ZAPOSLEN,28.334015000020955,29.92458203765837,54.0,35.38673806507068,RAZVIJAJ PREMIUM,📱  Automatska nagrada putem aplikacije,6.0,0.0,17.583561643835615,11.0,0.0
67EJK5UFO1GC,61,UMIROVLJENIK,72.37915250691557,4.191574868832393,13.5,35.38433332495341,ODRŽAVAJ,📱  Loyalty nagrada putem aplikacije,6.0,1.0,27.676712328767124,0.0,0.0
